,article_id,title,field,pub_date,citations,author_count,open_access,funding_source
464,465,Article_465,Chem,2023-05-14,2,3,False,nan
465,466,Article_466,Physics,2019-12-18,10,5,False,nan
466,467,Article_467,Physics,2015-10-10,2,6,False,Government
467,468,Article_468,CS,2016-08-19,19,1,True,University
468,469,Article_469,Biology,2021-03-16,22,4,False,nan
469,470,Article_470,Chem,2017-09-18,64,8,False,Government
470,471,Article_471,Computer Science,2023-01-27,9,4,False,nan
471,472,Article_472,Chem,2020-03-23,51,7,True,Government
472,473,Article_473,Computer Science,2020-06-28,116,3,False,Government
473,474,Article_474,Bio,2017-04-06,13,3,True,Government
474,475,Article_475,Economics,2020-02-09,278,5,True,University
475,476,Article_476,Chem,2015-10-17,91,6,True,nan
476,477,Article_477,Computer Science,2016-07-17,6,6,False,nan
477,478,Article_478,Economics,2016-05-16,751,5,False,Government
478,479,Article_479,Chem,2021-09-03,11,7,False,Industry
479,480,Article_480,Economics,2016-10-15,86,7,True,University
480,481,Article_481,Psychology,2023-07-28,29,7,True,nan
481,482,Article_482,Psychology,2017-12-16,18,5,False,Industry
482,483,Article_483,Economics,2019-07-14,76,6,False,Government
483,484,Article_484,Psychology,2023-07-06,15,4,False,Government
484,485,Article_485,Psychology,2016-04-11,10,4,True,Industry
485,486,Article_486,Bio,2017-03-10,11,3,False,University
486,487,Article_487,Computer Science,2020-12-13,2,5,True,Foundation
487,488,Article_488,Physics,2019-10-15,54,6,True,Industry
488,489,Article_489,Chem,2024-05-01,4,3,False,Industry
489,490,Article_490,Bio,2020-07-20,16,4,False,nan
490,491,Article_491,Economics,2023-12-01,12,7,True,Industry
491,492,Article_492,Psychology,2023-07-21,28,5,False,Government
492,493,Article_493,Biology,2024-05-08,11,6,True,nan
493,494,Article_494,Biology,2022-12-10,8,6,False,Foundation
494,495,Article_495,Economics,2020-05-21,21,1,True,Industry
495,496,Article_496,Physics,2020-02-14,19,7,False,University
496,497,Article_497,Psychology,2020-04-14,2,5,False,University
497,498,Article_498,Computer Science,2022-04-14,10,4,True,Industry
498,499,Article_499,Chem,2021-09-27,72,5,True,nan
499,500,Article_500,Chem,2021-06-21,380,6,False,University
500,501,Article_501,Psychology,2021-01-02,1,4,False,Foundation
501,502,Article_502,Economics,2024-06-09,38,5,False,Government
502,503,Article_503,Physics,2020-07-04,14,4,False,Foundation
503,504,Article_504,Chemistry,2021-03-02,5,5,False,University
504,505,Article_505,Psychology,2020-07-19,6,7,True,nan
505,506,Article_506,Biology,2016-04-02,3,6,True,nan
506,507,Article_507,Econ,2022-06-27,1,8,False,University
507,508,Article_508,Chemistry,2018-06-08,20,4,False,University
508,509,Article_509,Psych,2018-07-15,147,4,True,nan
509,510,Article_510,Chemistry,2017-08-03,19,3,True,nan
510,511,Article_511,Psychology,2019-11-22,15,3,False,nan
511,512,Article_512,Physics,2024-05-22,5,9,False,University
512,513,Article_513,Psych,2016-05-03,3,6,False,nan
513,514,Article_514,CS,2022-04-25,12,11,True,Government
514,515,Article_515,Computer Science,2015-02-09,2,4,False,Government
515,516,Article_516,Computer Science,2016-12-30,58,4,True,nan
516,517,Article_517,Physics,2017-01-17,5,8,False,Industry
517,518,Article_518,Chemistry,2023-12-08,3,7,True,Government
518,519,Article_519,Chem,2021-05-11,284,7,False,nan
519,520,Article_520,Biology,2019-06-11,75,6,False,Foundation
520,521,Article_521,Psychology,2022-08-31,2,7,False,Government
521,522,Article_522,Physics,2015-12-22,3,3,False,University
522,523,Article_523,Chem,2021-01-11,9,4,False,nan
523,524,Article_524,CS,2022-07-02,9,5,False,nan
524,525,Article_525,Chemistry,2019-06-04,6,5,True,Government
525,526,Article_526,Economics,2022-09-11,79,4,False,nan
526,527,Article_527,Physics,2023-12-07,16,4,True,University
527,528,Article_528,Biology,2023-08-15,11,5,False,Government
528,529,Article_529,Computer Science,2020-10-03,5,10,True,Foundation
529,530,Article_530,CS,2016-12-16,2,5,True,Foundation
530,531,Article_531,Chemistry,2016-11-01,5,8,True,Industry
531,532,Article_532,Chem,2018-03-08,3,11,False,nan
532,533,Article_533,Chem,2016-02-05,2,7,False,nan
533,534,Article_534,Economics,2015-08-18,55,9,False,Industry
534,535,Article_535,Chemistry,2024-04-16,44,7,True,University
535,536,Article_536,Psych,2015-03-08,7,5,False,nan
536,537,Article_537,CS,2018-01-26,77,6,True,Foundation
537,538,Article_538,Biology,2020-12-01,27,9,False,Industry
538,539,Article_539,Economics,2021-09-29,2,6,True,Government
539,540,Article_540,Computer Science,2020-06-30,1,4,True,nan
540,541,Article_541,Chem,2017-11-02,18,4,False,Industry
541,542,Article_542,Psychology,2019-08-10,23,4,False,University
542,543,Article_543,Biology,2020-05-26,1,4,True,University
543,544,Article_544,Psychology,2024-01-07,5,5,False,nan
544,545,Article_545,Psychology,2018-12-17,40,6,True,Foundation
545,546,Article_546,Physics,2023-06-20,109,6,False,nan
546,547,Article_547,Computer Science,2019-02-28,13,8,True,Foundation
547,548,Article_548,Psychology,2015-08-03,13,4,True,University
548,549,Article_549,Economics,2018-03-13,6,5,False,University
549,550,Article_550,Chemistry,2021-12-12,97,4,False,University
550,551,Article_551,Economics,2017-06-21,26,2,True,Foundation
551,552,Article_552,CS,2015-12-06,3,4,True,Foundation
552,553,Article_553,Economics,2015-04-22,36,2,False,Government
553,554,Article_554,Psychology,2017-09-28,4,3,False,Industry
554,555,Article_555,Comp Sci,2016-01-17,3,4,False,Government
555,556,Article_556,Physics,2018-01-06,6,5,True,Government
556,557,Article_557,Computer Science,2015-03-27,3,4,True,Government
557,558,Article_558,Computer Science,2015-12-27,3,2,True,Government
558,559,Article_559,Chemistry,2016-04-28,1,6,True,nan
559,560,Article_560,Psychology,2016-04-18,4,3,False,nan
560,561,Article_561,Chemistry,2023-08-14,5,4,True,Government
561,562,Article_562,Biology,2017-05-30,1,5,False,nan
562,563,Article_563,Computer Science,2023-06-30,25,6,True,nan
563,564,Article_564,Computer Science,2024-05-24,1,3,False,Foundation
564,565,Article_565,Physics,2018-09-09,7,8,True,University
565,566,Article_566,Psychology,2015-06-17,30,6,False,Industry
566,567,Article_567,Physics,2024-03-08,59,4,True,Industry
567,568,Article_568,Economics,2023-01-31,5,4,False,Government
568,569,Article_569,Bio,2023-04-08,50,2,True,nan
569,570,Article_570,Physics,2024-01-05,7,4,True,Government
570,571,Article_571,Economics,2018-07-19,286,4,False,Industry
571,572,Article_572,Chemistry,2019-10-02,1,2,True,Foundation
572,573,Article_573,Physics,2016-01-02,2,3,False,Foundation
573,574,Article_574,Psychology,2023-09-20,15,9,True,nan
574,575,Article_575,CS,2019-03-29,2,4,False,Government
575,576,Article_576,Psych,2020-06-20,4,4,True,Government
576,577,Article_577,Biology,2016-07-25,22,6,False,nan
577,578,Article_578,Econ,2017-04-26,15,7,False,University
578,579,Article_579,Economics,2023-01-31,11,5,True,Industry
579,580,Article_580,Biology,2023-03-16,11,7,True,Government
580,581,Article_581,Economics,2017-06-06,0,8,False,Government
581,582,Article_582,Chem,2020-03-31,14,5,False,nan
582,583,Article_583,Economics,2021-08-08,5,6,False,University
583,584,Article_584,Physics,2018-08-04,7,4,True,Government
584,585,Article_585,Psychology,2023-07-24,1,4,False,University
585,586,Article_586,Biology,2024-01-28,31,4,False,Government
586,587,Article_587,Computer Science,2021-01-09,26,2,True,University
587,588,Article_588,Computer Science,2015-06-18,2,7,False,Industry
588,589,Article_589,Computer Science,2019-12-23,15,9,False,Industry
589,590,Article_590,Biology,2023-09-16,122,5,True,Government
590,591,Article_591,Computer Science,2017-07-13,14,4,False,University
591,592,Article_592,Psychology,2023-01-22,0,5,True,Government
592,593,Article_593,Biology,2018-09-23,5,8,True,University
593,594,Article_594,Physics,2020-09-14,14,6,True,nan
594,595,Article_595,Bio,2022-08-03,235,7,False,Government
595,596,Article_596,Economics,2018-09-25,2,4,False,Government
596,597,Article_597,Psychology,2023-10-08,9,4,False,Government
597,598,Article_598,Biology,2020-10-07,2,5,True,University
598,599,Article_599,Biology,2019-02-23,41,7,True,nan
599,600,Article_600,Computer Science,2019-10-29,7,7,False,Foundation
600,601,Article_601,Biology,2018-03-29,0,2,False,nan
601,602,Article_602,Biology,2022-10-28,7,4,False,Industry
602,603,Article_603,Biology,2021-07-04,10,6,True,Government
603,604,Article_604,Computer Science,2022-02-18,20,6,True,Government
604,605,Article_605,Computer Science,2018-10-23,15,6,False,Foundation
605,606,Article_606,Economics,2017-09-13,30,3,False,Government
606,607,Article_607,Biology,2015-12-10,10,4,False,Industry
607,608,Article_608,Physics,2024-04-06,13,4,False,Government
608,609,Article_609,Economics,2020-05-23,12,6,False,Government
609,610,Article_610,Psychology,2016-09-26,6,8,False,Government
610,611,Article_611,Computer Science,2018-05-22,26,2,True,nan
611,612,Article_612,Chemistry,2023-11-04,39,4,False,nan
612,613,Article_613,Psychology,2015-06-13,11,9,True,Government
613,614,Article_614,Computer Science,2015-10-09,6,9,True,Government
614,615,Article_615,Comp Sci,2023-07-19,2,7,False,nan
615,616,Article_616,Econ,2020-12-17,20,8,False,nan
616,617,Article_617,Computer Science,2018-10-17,2,5,True,Government
617,618,Article_618,Biology,2023-01-02,15,5,True,nan
618,619,Article_619,Chemistry,2021-04-29,14,7,False,Foundation
619,620,Article_620,Chemistry,2018-03-24,54,4,True,Government
620,621,Article_621,Biology,2018-09-21,84,5,True,Government
621,622,Article_622,Biology,2018-08-21,0,5,False,nan
622,623,Article_623,Physics,2020-09-24,9,6,True,Government
623,624,Article_624,Economics,2018-06-25,0,8,False,University
624,625,Article_625,Psychology,2022-08-12,61,6,False,Government
625,626,Article_626,Physics,2018-05-21,11,3,False,Government
626,627,Article_627,Economics,2018-12-04,61,8,True,Government
627,628,Article_628,Chemistry,2020-06-24,17,4,False,Government
628,629,Article_629,Computer Science,2020-01-31,1,6,True,University
629,630,Article_630,Biology,2019-03-13,3,7,True,nan
630,631,Article_631,Chemistry,2020-08-11,10,4,False,Industry
631,632,Article_632,Bio,2022-07-28,27,6,False,nan
632,633,Article_633,Economics,2017-01-11,13,3,True,nan
633,634,Article_634,Economics,2020-02-14,15,6,False,nan
634,635,Article_635,Computer Science,2019-09-24,7,2,True,Foundation
635,636,Article_636,Economics,2018-09-05,59,6,True,University
636,637,Article_637,Economics,2017-05-17,14,8,True,Government
637,638,Article_638,Biology,2021-04-19,13,5,False,Government
638,639,Article_639,Biology,2019-02-04,18,5,False,nan
639,640,Article_640,Physics,2022-11-15,6,5,False,Government
640,641,Article_641,Computer Science,2015-03-30,7,2,True,Government
641,642,Article_642,Physics,2020-04-12,23,3,True,nan
642,643,Article_643,Biology,2017-11-04,36,4,False,Government
643,644,Article_644,Physics,2023-11-11,41,5,False,Industry
644,645,Article_645,Computer Science,2019-12-03,9,3,True,Government
645,646,Article_646,Bio,2018-12-21,14,7,True,Government
646,647,Article_647,Psychology,2020-02-11,5,4,False,University
647,648,Article_648,Psychology,2022-07-02,36,7,False,Industry
648,649,Article_649,Chemistry,2017-08-29,3,5,True,Government
649,650,Article_650,Economics,2016-09-09,16,3,False,Industry
650,651,Article_651,Computer Science,2018-12-13,41,4,False,Government
651,652,Article_652,Economics,2018-12-04,14,5,False,Industry
652,653,Article_653,Psychology,2019-08-11,18,6,True,Industry
653,654,Article_654,Chemistry,2017-09-11,8,3,False,University
654,655,Article_655,Economics,2016-04-13,0,8,True,Industry
655,656,Article_656,Computer Science,2016-10-02,4,3,False,Foundation
656,657,Article_657,Physics,2016-03-12,12,6,False,Industry
657,658,Article_658,Physics,2015-07-24,4,4,False,nan
658,659,Article_659,Psychology,2017-11-19,24,5,True,nan
659,660,Article_660,Psychology,2017-08-13,1,4,True,Industry
660,661,Article_661,Physics,2016-06-05,0,1,True,University
661,662,Article_662,Chem,2019-08-13,32,3,True,Government
662,663,Article_663,Psychology,2015-10-12,7,3,True,nan
663,664,Article_664,Biology,2017-04-16,19,2,False,Industry
664,665,Article_665,Computer Science,2018-11-16,5,6,False,Government
665,666,Article_666,Biology,2021-10-20,26,7,False,Government
666,667,Article_667,Biology,2018-03-08,81,9,True,University
667,668,Article_668,Biology,2022-06-06,89,3,False,Government
668,669,Article_669,Biology,2016-10-20,4,7,True,University
669,670,Article_670,Physics,2023-02-10,6,4,True,Foundation
670,671,Article_671,Biology,2018-12-08,15,4,False,Government
671,672,Article_672,Bio,2019-04-21,167,5,True,Government
672,673,Article_673,Computer Science,2017-02-15,2,6,True,University
673,674,Article_674,Economics,2016-10-08,2,8,False,nan
674,675,Article_675,Physics,2022-01-21,41,5,False,Government
675,676,Article_676,Chem,2020-12-24,4,6,False,Government
676,677,Article_677,Computer Science,2016-01-25,30,5,False,Government
677,678,Article_678,Physics,2021-02-23,5,3,False,University
678,679,Article_679,Chem,2016-07-10,19,2,True,Industry
679,680,Article_680,CS,2021-09-19,5,6,True,Government
680,681,Article_681,Chemistry,2020-06-23,2,8,False,nan
681,682,Article_682,Biology,2021-11-09,14,6,False,nan
682,683,Article_683,Biology,2018-01-15,2,2,False,University
683,684,Article_684,Psychology,2020-08-08,23,7,False,Government
684,685,Article_685,Econ,2018-05-17,8,2,False,nan
685,686,Article_686,Economics,2015-08-12,1,4,True,Government
686,687,Article_687,Psychology,2018-06-30,18,3,True,Foundation
687,688,Article_688,Biology,2023-11-06,18,8,True,University
688,689,Article_689,Chemistry,2024-01-14,0,6,False,Foundation
689,690,Article_690,Biology,2023-12-11,11,6,True,nan
690,691,Article_691,Physics,2018-11-01,12,3,False,nan
691,692,Article_692,Economics,2020-12-31,13,5,False,nan
692,693,Article_693,Economics,2015-05-10,0,3,False,Industry
693,694,Article_694,Biology,2020-07-28,19,9,True,nan
694,695,Article_695,Computer Science,2019-01-14,24,3,False,Government
695,696,Article_696,Psychology,2023-07-10,3,4,False,nan
696,697,Article_697,Physics,2019-09-11,1,5,True,Industry
697,698,Article_698,Psychology,2023-06-13,3,8,False,nan
698,699,Article_699,Biology,2023-04-10,14,6,False,Government
699,700,Article_700,Economics,2023-04-26,2,1,False,nan
700,701,Article_701,Economics,2019-11-03,1,3,True,Foundation
701,702,Article_702,Computer Science,2018-12-27,230,4,True,nan
702,703,Article_703,Physics,2016-06-22,12,5,False,Foundation
703,704,Article_704,Computer Science,2021-10-06,7,6,False,Foundation
704,705,Article_705,Computer Science,2018-09-14,4,4,False,University
705,706,Article_706,Chem,2017-07-20,6,4,False,nan
706,707,Article_707,Physics,2019-03-26,151,5,False,Government
707,708,Article_708,Chemistry,2020-02-28,38,6,True,Foundation
708,709,Article_709,Biology,2023-01-26,344,6,False,Government
709,710,Article_710,Psychology,2015-03-26,21,7,True,nan
710,711,Article_711,Chemistry,2017-05-18,3,6,False,nan
711,712,Article_712,Psychology,2020-08-11,17,7,True,Government
712,713,Article_713,Economics,2015-07-26,26,4,False,University
713,714,Article_714,Physics,2016-02-16,28,2,True,nan
714,715,Article_715,Physics,2022-04-02,6,6,False,University
715,716,Article_716,Econ,2015-05-01,152,4,True,Foundation
716,717,Article_717,Chemistry,2019-01-20,2,6,False,nan
717,718,Article_718,Chem,2019-04-15,19,7,False,Industry
718,719,Article_719,Computer Science,2015-01-09,8,3,True,Government
719,720,Article_720,Chemistry,2015-11-08,4,4,False,Government
720,721,Article_721,Psych,2022-11-11,17,4,False,Foundation
721,722,Article_722,Biology,2023-12-20,70,3,True,Foundation
722,723,Article_723,Computer Science,2017-04-08,21,4,True,University
723,724,Article_724,Chemistry,2016-05-14,17,8,True,Foundation
724,725,Article_725,Psychology,2023-02-04,0,6,False,University
725,726,Article_726,CS,2020-04-17,44,3,True,Government
726,727,Article_727,Computer Science,2022-05-21,6,5,True,Government
727,728,Article_728,Chemistry,2015-05-25,25,5,False,Government
728,729,Article_729,Biology,2016-02-05,44,6,False,Industry
729,730,Article_730,Biology,2023-02-22,15,5,True,University
730,731,Article_731,Biology,2016-11-16,0,11,True,University
731,732,Article_732,Chemistry,2019-05-04,88,4,False,Government
732,733,Article_733,Psychology,2017-01-24,152,7,True,Government
733,734,Article_734,Economics,2016-04-27,38,4,False,Government
734,735,Article_735,Physics,2020-11-17,4,7,False,Industry
735,736,Article_736,Comp Sci,2018-05-11,68,6,False,Industry
736,737,Article_737,Physics,2023-12-24,8,6,True,Government
737,738,Article_738,Chemistry,2022-04-06,11,3,True,Foundation
738,739,Article_739,Economics,2022-08-28,65,4,False,nan
739,740,Article_740,Physics,2017-02-24,30,8,False,Industry
740,741,Article_741,Economics,2020-06-17,0,1,True,University
741,742,Article_742,Physics,2021-05-03,16,9,True,Government
742,743,Article_743,Chemistry,2016-05-20,64,8,False,nan
743,744,Article_744,Economics,2021-04-16,1,5,False,Government
744,745,Article_745,Biology,2016-03-14,47,8,False,Industry
745,746,Article_746,Bio,2019-10-28,1,7,True,Industry
746,747,Article_747,Physics,2016-01-22,9,5,True,University
747,748,Article_748,Economics,2019-01-25,25,5,False,Industry
748,749,Article_749,Bio,2021-12-18,8,3,False,University
749,750,Article_750,Psychology,2016-09-07,63,7,True,Government
750,751,Article_751,Computer Science,2023-04-21,1,5,True,University
751,752,Article_752,Psych,2016-10-17,38,6,True,University
752,753,Article_753,Psychology,2020-07-12,13,5,False,Foundation
753,754,Article_754,Physics,2015-05-17,3,2,False,nan
